,channel_id,date,text,text_tokenised,token_count
0,1326276537,2025-01-16,"Dr. Dominik Kaufner gestern mit den 400 (!) Demonstranten vor dem Landtag. Dass der RBB keinen Journalismus kann, ist hinlänglich bekannt. Dass die aber mit der Zahlenlehre auch schon ihre Probleme haben, ist ein Armutszeugnis. Mit einem AfD-Vorsitzenden im Bildungsausschuss wäre das nicht passiert.",Dr Dominik Kaufner gestern mit den 400    Demonstranten vor dem Landtag  Dass der RBB keinen Journalismus kann  ist hinlänglich bekannt  Dass die aber mit der Zahlenlehre auch schon ihre Probleme haben  ist ein Armutszeugnis  Mit einem AfDVorsitzenden im Bildungsausschuss wäre das nicht passiert,43
1,1326276537,2025-01-15,"Im Video sehen Sie die Groteske um die Besetzung des Vorsitzes des Bildungsausschusses im Landtag Brandenburg. Dr. Dominik Kaufner sieht sich trotz herausragender Qualifikationen erheblichem Gegenwind ausgesetzt. Ausgelöst wird dieser von zahlreichen Gremien, die eigentlich zu parteipolitischer Neutralität verpflichtet sind, wie beispielsweise dem Landesschülerrat. Ein beispielloser Vorgang, um einen Ausschutzvorsitzenden aus den Reihen der AfD-Fraktion zu verhindern.",Im Video sehen Sie die Groteske um die Besetzung des Vorsitzes des Bildungsausschusses im Landtag Brandenburg  Dr Dominik Kaufner sieht sich trotz herausragender Qualifikationen erheblichem Gegenwind ausgesetzt  Ausgelöst wird dieser von zahlreichen Gremien  die eigentlich zu parteipolitischer Neutralität verpflichtet sind  wie beispielsweise dem Landesschülerrat  Ein beispielloser Vorgang  um einen Ausschutzvorsitzenden aus den Reihen der AfDFraktion zu verhindern,57
2,1326276537,2025-01-14,"Es fühlt sich an wie 1989! Die Verbote werden immer verrückter, die Gängelungen schlimmer – aber zugleich finden immer mehr Menschen den Mut, dagegen aufzubegehren. Auch international ist dieser Tage eine Menge in Bewegung und vieles deutet daraufhin, dass Klimafanatiker, Migrations-Euphoriker und Kriegstreiber am Ende auf ganzer Linie scheitern werden. Hier ein Rückblick auf den Bürgerdialog in der vergangenen Woche mit vielen Themen, sehr vielen Gästen - und mit Dr. Christoph Berndt und Dennis Hohloch in Potsdam.",Es fühlt sich an wie 1989  Die Verbote werden immer verrückter  die Gängelungen schlimmer – aber zugleich finden immer mehr Menschen den Mut  dagegen aufzubegehren  Auch international ist dieser Tage eine Menge in Bewegung und vieles deutet daraufhin  dass Klimafanatiker  MigrationsEuphoriker und Kriegstreiber am Ende auf ganzer Linie scheitern werden  Hier ein Rückblick auf den Bürgerdialog in der vergangenen Woche mit vielen Themen  sehr vielen Gästen  und mit Dr Christoph Berndt und Dennis Hohloch in Potsdam,76
3,1326276537,2025-01-09,"Wenn ""echte"" Demokraten zur Störaktion ansetzen Beim Bürgerdialog der AfD-Fraktion haben sich gestern auch ein paar wackere Gutbürger in's Publikum gemogelt. Eine Stunde lang haben sie sich anhören müssen, was wir zu sagen haben, um dann ihre kleine Störaktion zu starten. Der Erfolg blieb offensichtlich hinter den Erwartungen zurück - nach unzähligen Begegnungen mit den Gewalttätern von der Antifa war das für uns eher die Wattebällchen-Liga. Entlarvt haben sie sich trotzdem. Denn nachdem pflichtgemäß ein paar Parolen gebrüllt wurden, gingen sie ganz von alleine.",Wenn  echte  Demokraten zur Störaktion ansetzen Beim Bürgerdialog der AfDFraktion haben sich gestern auch ein paar wackere Gutbürger ins Publikum gemogelt  Eine Stunde lang haben sie sich anhören müssen  was wir zu sagen haben  um dann ihre kleine Störaktion zu starten  Der Erfolg blieb offensichtlich hinter den Erwartungen zurück  nach unzähligen Begegnungen mit den Gewalttätern von der Antifa war das für uns eher die WattebällchenLiga  Entlarvt haben sie sich trotzdem  Denn nachdem pflichtgemäß ein paar Parolen gebrüllt wurden  gingen sie ganz von alleine,83
4,1326276537,2025-01-08,Musk und die Meinungsfreiheit sind dem Öffentlichen-Rechtlichen- Rundfunk ein Dorn im Augen. @Dennis Hohloch,Musk und die Meinungsfreiheit sind dem ÖffentlichenRechtlichen Rundfunk ein Dorn im Augen  Dennis Hohloch,14
5,1326276537,2025-01-06,"Filmvorführung: ""Nur ein Piks - im Schatten der Impfung"" Potsdam, Landtag Brandenburg, Alter Markt 1, 14467 Potsdam ab 19:00 Uhr Ohne Anmeldung, einfach vorbeikommen!",Filmvorführung   Nur ein Piks  im Schatten der Impfung  Potsdam  Landtag Brandenburg  Alter Markt 1  14467 Potsdam ab 1900 Uhr Ohne Anmeldung  einfach vorbeikommen,23
6,1326276537,2024-12-13,"Syrer müssen zurück in ihr Heimatland! Der Fluchtgrund, weshalb viele Syrer in Deutschland Asyl bekommen haben, ist mit dem Sturz von Assad nun nicht mehr vorhanden. Einer Rückkehr in ihr Heimatland steht also nichts mehr im Wege. Dazu führt Dr. Christoph Berndt aus.",Syrer müssen zurück in ihr Heimatland  Der Fluchtgrund  weshalb viele Syrer in Deutschland Asyl bekommen haben  ist mit dem Sturz von Assad nun nicht mehr vorhanden  Einer Rückkehr in ihr Heimatland steht also nichts mehr im Wege  Dazu führt Dr Christoph Berndt aus,43
7,1326276537,2024-12-12,"Diäten: Sie gönnen sich den nächsten Batzen! Zwei Dinge haben wir geschafft mit unserem Gesetzesentwurf gegen die automatische Diätenerhöhung im Landtag: Die Öffentlichkeit weiß jetzt Bescheid, dass jeder Abgeordnete ab Januar 500 Euro mehr im Monat erhält. Und die Altfraktionen haben sich mit ihren Argumenten dagegen selbst entlarvt. Den Vogel schoss die CDU ab, deren parlamentarischer Geschäftsführer Steven Beetz allen Ernstes forderte, das Privatvermögen von AfD-Abgeordneten einzuziehen und damit den Landeshaushalt zu sanieren. Unser Mann Dennis Hohloch mit seiner Replik auf so irre Forderungen.",Diäten  Sie gönnen sich den nächsten Batzen  Zwei Dinge haben wir geschafft mit unserem Gesetzesentwurf gegen die automatische Diätenerhöhung im Landtag  Die Öffentlichkeit weiß jetzt Bescheid  dass jeder Abgeordnete ab Januar 500 Euro mehr im Monat erhält  Und die Altfraktionen haben sich mit ihren Argumenten dagegen selbst entlarvt  Den Vogel schoss die CDU ab  deren parlamentarischer Geschäftsführer Steven Beetz allen Ernstes forderte  das Privatvermögen von AfDAbgeordneten einzuziehen und damit den Landeshaushalt zu sanieren  Unser Mann Dennis Hohloch mit seiner Replik auf so irre Forderungen,84
8,1326276537,2024-12-11,"Wackeliges Wahlergebnis für Woidke In Brandenburg geht es schleppend weiter wie bisher – mit Dietmar Woidke in der Staatskanzlei und mit willfährigen Alt-Fraktionen im Landtag. Heute ist der SPD-Mann im zweiten Wahlgang wiedergewählt worden - ein Dämpfer, denn nicht alle aus seiner Koalition mit dem BSW hatten für ihn gestimmt. Was das für die Zukunft in Brandenburg bedeutet, erläutert AfD-Fraktionschef Dr. Christoph Berndt.",Wackeliges Wahlergebnis für Woidke In Brandenburg geht es schleppend weiter wie bisher – mit Dietmar Woidke in der Staatskanzlei und mit willfährigen AltFraktionen im Landtag  Heute ist der SPDMann im zweiten Wahlgang wiedergewählt worden  ein Dämpfer  denn nicht alle aus seiner Koalition mit dem BSW hatten für ihn gestimmt  Was das für die Zukunft in Brandenburg bedeutet  erläutert AfDFraktionschef Dr Christoph Berndt,62
9,1326276537,2024-11-27,"In Brandenburg koaliert jetzt die SPD mit der SPD Statt die Migration einzudämmen, wollen sie die ""Aufnahmebereitschaft"" der Brandenburger erhöhen, statt für bessere Bildung zu sorgen, fällt das Thema hinten herunter. Und statt den übergriffigen Staat oder den gierigen Staatsfunk einzudämmen, werden linke Gruppierungen weiter mit Steuergeld gefüttert. Klimagedöns gibt's noch obendrauf. Man kann es nicht anders sagen: Das BSW hat sich für Ministerposten an die SPD verkauft. Der heute präsentierte Koalitionsvertrag muss ein Hohn sein für alle Brandenburger, die mit der Wagenknechttruppe auf Veränderung gesetzt hatten. Wird nicht passieren, alles bleibt gleich, eine SPD koaliert mit der anderen, sagt der parlamentarische Geschäftsführer der AfD-Fraktion Dennis Hohloch.",In Brandenburg koaliert jetzt die SPD mit der SPD Statt die Migration einzudämmen  wollen sie die  Aufnahmebereitschaft  der Brandenburger erhöhen  statt für bessere Bildung zu sorgen  fällt das Thema hinten herunter  Und statt den übergriffigen Staat oder den gierigen Staatsfunk einzudämmen  werden linke Gruppierungen weiter mit Steuergeld gefüttert  Klimagedöns gibts noch obendrauf  Man kann es nicht anders sagen  Das BSW hat sich für Ministerposten an die SPD verkauft  Der heute präsentierte Koalitionsvertrag muss ein Hohn sein für alle Brandenburger  die mit der Wagenknechttruppe auf Veränderung gesetzt hatten  Wird nicht passieren  alles bleibt gleich  eine SPD koaliert mit der anderen  sagt der parlamentarische Geschäftsführer der AfDFraktion Dennis Hohloch,107
10,1326276537,2024-11-13,"Klimaneutral aber pleite Die Automobilindustrie geht krachen und die Altparteien schreien Hurra. Denn was könnte besser für das Klima sein als geschlossene Werkstore? Steffen John, Wirtschaftsexperte der AfD-Fraktion im Landtag, erläutert den derzeitigen Irrsinn rot-grün-schwarzer Deindustrialisierung, die längst die ersten Jobs auch in Brandenburg kostet.",Klimaneutral aber pleite Die Automobilindustrie geht krachen und die Altparteien schreien Hurra  Denn was könnte besser für das Klima sein als geschlossene Werkstore  Steffen John  Wirtschaftsexperte der AfDFraktion im Landtag  erläutert den derzeitigen Irrsinn rotgrünschwarzer Deindustrialisierung  die längst die ersten Jobs auch in Brandenburg kostet,45
11,1326276537,2024-11-11,"Ampel stoppen, Wirtschaft retten! ZF in Brandenburg, Fuldaer in Fürstenwalde, Mercedes Benz in Ludwigsfelde: Brandenburgs Industriestandorte sind gefährdet - weil niemand den Transformations-Irrsinn der scheidenden Ampelkoalition aufhalten will. Die alte Landesregierung relativiert die Lage, die SPD selbst ist mit Koalitionsverhandlungen und Postenvergabe beschäftigt. Afd-Fraktionschef Dr. Christoph Berndt fordert mehr Initiativen zur Rettung unserer Wirtschaft vor Habeck und Co. – oder zumindest den Anstand, unsere Initiativen nicht zu blockieren.",Ampel stoppen  Wirtschaft retten  ZF in Brandenburg  Fuldaer in Fürstenwalde  Mercedes Benz in Ludwigsfelde  Brandenburgs Industriestandorte sind gefährdet  weil niemand den TransformationsIrrsinn der scheidenden Ampelkoalition aufhalten will  Die alte Landesregierung relativiert die Lage  die SPD selbst ist mit Koalitionsverhandlungen und Postenvergabe beschäftigt  AfdFraktionschef Dr Christoph Berndt fordert mehr Initiativen zur Rettung unserer Wirtschaft vor Habeck und Co – oder zumindest den Anstand  unsere Initiativen nicht zu blockieren,67
12,1326276537,2024-11-05,"Und wer immer mehr illegale Migranten rundum versorgen will, der hat auch irgendwann kein Geld mehr.“",Und wer immer mehr illegale Migranten rundum versorgen will  der hat auch irgendwann kein Geld mehr  “,17
13,1326276537,2024-11-05,"War's das jetzt!? | Dennis Hohloch Im Wahlkampf um den neuen Landtag haben es Politiker und die sogenannte Zivilgesellschaft in einem Gymnasium in Wittenberge auf die Spitze getrieben. Ein CDU-Mann spielte einen lokalen AfD-Poltiker, und das alles mit dem Wissen des Rektors des Gymnasiums, ebenfalls CDU-Mann. Das ganze Theater bleibt jedoch ohne disziplinarrechtliche Folgen für den Rektor. Wir fordern Konsequenzen!",Wars das jetzt    Dennis Hohloch Im Wahlkampf um den neuen Landtag haben es Politiker und die sogenannte Zivilgesellschaft in einem Gymnasium in Wittenberge auf die Spitze getrieben  Ein CDUMann spielte einen lokalen AfDPoltiker  und das alles mit dem Wissen des Rektors des Gymnasiums  ebenfalls CDUMann  Das ganze Theater bleibt jedoch ohne disziplinarrechtliche Folgen für den Rektor  Wir fordern Konsequenzen,59
14,1326276537,2024-10-17,"Auf geht's, Brandenburg! Heute ist der neue Landtag das erste Mal in Potsdam zusammengekommen. Wir sind Dank Euch mit 30 Abgeordneten so stark wie nie zuvor im Parlament vertreten. In den nächsten Jahren werden die Altfraktionen nicht mehr an uns vorbeikommen.",Auf gehts  Brandenburg  Heute ist der neue Landtag das erste Mal in Potsdam zusammengekommen  Wir sind Dank Euch mit 30 Abgeordneten so stark wie nie zuvor im Parlament vertreten  In den nächsten Jahren werden die Altfraktionen nicht mehr an uns vorbeikommen,41
15,1326276537,2024-10-14,"Schluss mit der Schieflage: Bund und Länder prassen mit Geld, Kommunen müssen sich streiten Bund und Länder geben die Steuern mit vollen Händen aus, in der Kommunalpolitik streitet man derweil um die letzten Euros: Der Landkreis Potsdam-Mittelmark und die Städte Wiesenburg und Bad Belzig zoffen sich um die Höhe der Kreisumlage. Unser kommunalpolitischer Sprecher Daniel Freiherr von Lützow findet das ein Armutszeugnis. Kommunen müssen endlich wieder leistungsfähig werden – indem ihr Anteil an den Steuereinnahmen erhöht und die Massenmigration beendet wird!",Schluss mit der Schieflage  Bund und Länder prassen mit Geld  Kommunen müssen sich streiten Bund und Länder geben die Steuern mit vollen Händen aus  in der Kommunalpolitik streitet man derweil um die letzten Euros  Der Landkreis PotsdamMittelmark und die Städte Wiesenburg und Bad Belzig zoffen sich um die Höhe der Kreisumlage  Unser kommunalpolitischer Sprecher Daniel Freiherr von Lützow findet das ein Armutszeugnis  Kommunen müssen endlich wieder leistungsfähig werden – indem ihr Anteil an den Steuereinnahmen erhöht und die Massenmigration beendet wird,81
16,1326276537,2024-10-11,"Immer mehr Zusatzkosten durch Bürgergeldempfänger: Dafür dürfen Kassenbeiträge nicht steigen! Von wegen die Krankenhausbehandlungen werden teurer! Die Kassenbeiträge sollen aus einem ganz anderen Grund steigen, wie die gesundheitspolitische Sprecherin der AfD-Fraktion, Dr. Daniela Oeynhausen, aufgedeckt hat: Die Beitragszahler sollen für immer mehr Zusatzleistungen für Bürgergeldempfänger aufkommen! „Im Zeitraum 2015 bis 2022 wurden allein bei der AOK Nordost knapp 400 Millionen Euro Zusatzkosten durch Hartz IV- bzw. Bürgergeldempfänger, oft mit ausländischem Pass, verursacht. Hier ist der Bund in der Pflicht.“",Immer mehr Zusatzkosten durch Bürgergeldempfänger  Dafür dürfen Kassenbeiträge nicht steigen  Von wegen die Krankenhausbehandlungen werden teurer  Die Kassenbeiträge sollen aus einem ganz anderen Grund steigen  wie die gesundheitspolitische Sprecherin der AfDFraktion  Dr Daniela Oeynhausen  aufgedeckt hat  Die Beitragszahler sollen für immer mehr Zusatzleistungen für Bürgergeldempfänger aufkommen  „ Im Zeitraum 2015 bis 2022 wurden allein bei der AOK Nordost knapp 400 Millionen Euro Zusatzkosten durch Hartz IV bzw Bürgergeldempfänger  oft mit ausländischem Pass  verursacht  Hier ist der Bund in der Pflicht  “,81
17,1326276537,2024-10-10,"Wir lassen die Älteren nicht im Stich! Flaschen sammeln, Minijobben, jeden Cent drei Mal umdrehen – es ist eine Schande, wie Rentner in diesem Land mittlerweile leben müssen. Geld ist genug da, doch es wird mit vollen Händen ins Ausland verschenkt oder in die Klima-, Asyl- und Umerziehungsindustrie gekippt. Für jene, die dieses Land mit aufgebaut haben, haben die Altparteien nichts übrig. Wir von der AfD-Fraktion im Landtag haben uns längst sozialpolitische Ziele gesetzt, die wir in dieser Legislaturperiode umsetzen wollen.",Wir lassen die Älteren nicht im Stich  Flaschen sammeln  Minijobben  jeden Cent drei Mal umdrehen – es ist eine Schande  wie Rentner in diesem Land mittlerweile leben müssen  Geld ist genug da  doch es wird mit vollen Händen ins Ausland verschenkt oder in die Klima  Asyl und Umerziehungsindustrie gekippt  Für jene  die dieses Land mit aufgebaut haben  haben die Altparteien nichts übrig  Wir von der AfDFraktion im Landtag haben uns längst sozialpolitische Ziele gesetzt  die wir in dieser Legislaturperiode umsetzen wollen,81
18,1326276537,2024-09-27,"VS missbraucht Extremismusbegriff! Die Vorwürfe des Verfassungsschutzes, der einzelne Mitglieder unserer Fraktion als extremistisch einstuft, sind unbelegt. Sie dienen der Diffamierung der einzigen Opposition im Land. Dr. Christoph Berndt weißt diese Anschuldigungen zurück.",VS missbraucht Extremismusbegriff  Die Vorwürfe des Verfassungsschutzes  der einzelne Mitglieder unserer Fraktion als extremistisch einstuft  sind unbelegt  Sie dienen der Diffamierung der einzigen Opposition im Land  Dr Christoph Berndt weißt diese Anschuldigungen zurück,33
19,1326276537,2024-09-03,"Wir machen Schulen besser! Seit 32 Jahren stellt die SPD in Brandenburg die Bildungsminister. Das Ergebnis ist verheerend: Lehrermangel, Unterrichtsausfall, immer weiter sinkende Bildungsstandards. Dafür werden die Kinder an den Schulen heute indoktriniert und politisch auf Linie getrimmt: Vielfalt, Klima, Genderblödsinn. Wir haben im Landtag immer wieder die Initiative ergriffen, um das zu ändern und Schulen wieder zu einem Ort für Bildung zu machen. Dennis Hohloch, bildungspolitischer Sprecher der AfD-Fraktion, erläutert, wie wir innerhalb von hundert Tagen nach den Landtagswahlen Brandenburgs Schulen wieder nach vorne bringen.",Wir machen Schulen besser  Seit 32 Jahren stellt die SPD in Brandenburg die Bildungsminister  Das Ergebnis ist verheerend  Lehrermangel  Unterrichtsausfall  immer weiter sinkende Bildungsstandards  Dafür werden die Kinder an den Schulen heute indoktriniert und politisch auf Linie getrimmt  Vielfalt  Klima  Genderblödsinn  Wir haben im Landtag immer wieder die Initiative ergriffen  um das zu ändern und Schulen wieder zu einem Ort für Bildung zu machen  Dennis Hohloch  bildungspolitischer Sprecher der AfDFraktion  erläutert  wie wir innerhalb von hundert Tagen nach den Landtagswahlen Brandenburgs Schulen wieder nach vorne bringen,86
20,1326276537,2024-09-03,Woidke kann sich nicht an Scholz erinnern… Was ist da los? Noch vor nicht all zu langer Zeit waren Dietmar Woidke und Olaf Scholz (beide SPD) ein Kiek und ein Ei. Das hat sich offenbar grundsätzlich geändert. Welches Licht wirft das auf Woidkes Charakter? Dr. Christoph Berndt geht der Sache auf den Grund.,Woidke kann sich nicht an Scholz erinnern … Was ist da los  Noch vor nicht all zu langer Zeit waren Dietmar Woidke und Olaf Scholz  beide SPD  ein Kiek und ein Ei  Das hat sich offenbar grundsätzlich geändert  Welches Licht wirft das auf Woidkes Charakter  Dr Christoph Berndt geht der Sache auf den Grund,54
21,1326276537,2024-08-27,"Der Spitzenkandidat der #LINKE, Sebastian #Walter, behauptet, dass der islamische Staat (#IS)und die #AfD Hand in Hand zusammenarbeiten würden. Hier meine kurze, knappe Antwort:",Der Spitzenkandidat der  LINKE  Sebastian  Walter  behauptet  dass der islamische Staat   IS  und die  AfD Hand in Hand zusammenarbeiten würden  Hier meine kurze  knappe Antwort,25
22,1326276537,2024-08-27,"So wird der Ärztemangel im Land angeheizt! Trotz des Ärztemangels in Brandenburg lässt die Landesregierung das Landärzte-Förderprogramm zum 31. August auslaufen. Das Programm unterstützt finanziell Medizinstudenten, die sich im Gegenzug verpflichten, für mindestens fünf Jahre als Arzt in Brandenburg zu arbeiten. Die gesundheitspolitische Sprecherin der AfD-Fraktion im Landtag, Dr. Daniela Oeynhausen, kritisiert das Ende scharf: „Während die Landesregierung hemmungslos Steuergeld für Klima-Wahn und Migranten verschleudert, wird an der Gesundheit gespart. Dass das Landärzteprogramm gekürzt wird, ist ein Skandal, denn Brandenburg fehlen mehr als 300 Hausärzte. Vielen Regionen droht die Unterversorgung. Die AfD-Fraktion bekräftigt ihr Versprechen, das Programm fortzuführen sowie um Zahnärzte und Apotheker zu erweitern. Uns liegen die Menschen am Herzen.“",So wird der Ärztemangel im Land angeheizt  Trotz des Ärztemangels in Brandenburg lässt die Landesregierung das LandärzteFörderprogramm zum 31 August auslaufen  Das Programm unterstützt finanziell Medizinstudenten  die sich im Gegenzug verpflichten  für mindestens fünf Jahre als Arzt in Brandenburg zu arbeiten  Die gesundheitspolitische Sprecherin der AfDFraktion im Landtag  Dr Daniela Oeynhausen  kritisiert das Ende scharf  „ Während die Landesregierung hemmungslos Steuergeld für KlimaWahn und Migranten verschleudert  wird an der Gesundheit gespart  Dass das Landärzteprogramm gekürzt wird  ist ein Skandal  denn Brandenburg fehlen mehr als 300 Hausärzte  Vielen Regionen droht die Unterversorgung  Die AfDFraktion bekräftigt ihr Versprechen  das Programm fortzuführen sowie um Zahnärzte und Apotheker zu erweitern  Uns liegen die Menschen am Herzen  “,113
23,1326276537,2024-08-20,"Verfassungstreue-Check ist totalitär! Warum der sog. Verfassungstreue-Check alles andere als verfassungskonform ist, erläutert Dr. Christoph Berndt in der heutigen Pressekonferenz.",VerfassungstreueCheck ist totalitär  Warum der sog VerfassungstreueCheck alles andere als verfassungskonform ist  erläutert Dr Christoph Berndt in der heutigen Pressekonferenz,20
24,1326276537,2024-08-15,VS-Chef muss abtreten! Die Verfolgungsjagd auf COMPACT begann hier in Brandenburg. Alles unter der Führung des Verfassungsschutzchefs Jörg Müller. Dr. Christoph Berndt stellt fest: Müller und seine Behörde sind die Gefahr für die Demokratie in Brandenburg! Er muss mit sofortiger Wirkung aus dem Amt entfernt werden!,VSChef muss abtreten  Die Verfolgungsjagd auf COMPACT begann hier in Brandenburg  Alles unter der Führung des Verfassungsschutzchefs Jörg Müller  Dr Christoph Berndt stellt fest  Müller und seine Behörde sind die Gefahr für die Demokratie in Brandenburg  Er muss mit sofortiger Wirkung aus dem Amt entfernt werden,46
25,1326276537,2024-08-01,"Das Recht auf kommunale Selbstbestimmung wird von der Landesregierung und ihren Fraktionen eher flexibel gehandhabt: Man beruft sich darauf, immer wenn man als guter Demokrat dastehen möchte – und man unterläuft es, wenn sich dadurch die eigene Politik besser durchsetzen lässt. Stichworte gibt's genug: Flüchtlingskrise, Energiewende, Planungsrecht. Zumindest was den Straßenausbau anbelangt, sollten nicht nur die Kommunen mehr mitreden dürfen, sondern auch die Anlieger wesentlich mitentscheiden. Denn wenn eine teure Straße gebaut und die Kosten umgelegt werden sollen, dann muss jeder Bürger auch das Recht haben, Nein zu sagen. Daniel Freiherr von Lützow, kommunalpolitischer Sprecher der AfD-Fraktion, erklärt, warum wir den Antrag der Gruppe Freie Wähler unterstützen.",Das Recht auf kommunale Selbstbestimmung wird von der Landesregierung und ihren Fraktionen eher flexibel gehandhabt  Man beruft sich darauf  immer wenn man als guter Demokrat dastehen möchte – und man unterläuft es  wenn sich dadurch die eigene Politik besser durchsetzen lässt  Stichworte gibts genug  Flüchtlingskrise  Energiewende  Planungsrecht  Zumindest was den Straßenausbau anbelangt  sollten nicht nur die Kommunen mehr mitreden dürfen  sondern auch die Anlieger wesentlich mitentscheiden  Denn wenn eine teure Straße gebaut und die Kosten umgelegt werden sollen  dann muss jeder Bürger auch das Recht haben  Nein zu sagen  Daniel Freiherr von Lützow  kommunalpolitischer Sprecher der AfDFraktion  erklärt  warum wir den Antrag der Gruppe Freie Wähler unterstützen,107
26,1326276537,2024-07-30,"Gab es tatsächlich verschiedene Chargen bei den Corona-Impfstoffen? Eine für die Normalbürger, eine für Beamte und eine für Politiker? Mehrere Wissenschaftler behaupten das - und nach allem, was bislang nicht zuletzt durch die RKI-Protokolle ans Tageslicht gekommen ist, scheint mittlerweile alles vorstellbar. Lars Hünich, Obmann der AfD-Fraktion in den Corona-Ausschüssen des Landtages Brandenburg, berichtet auf der Montagsdemo in Falkensee über die aktuellen Erkenntnisse rund um die sogenannte Pandemie und dem, was die Politik daraus gemacht hat.",Gab es tatsächlich verschiedene Chargen bei den CoronaImpfstoffen  Eine für die Normalbürger  eine für Beamte und eine für Politiker  Mehrere Wissenschaftler behaupten das  und nach allem  was bislang nicht zuletzt durch die RKIProtokolle ans Tageslicht gekommen ist  scheint mittlerweile alles vorstellbar  Lars Hünich  Obmann der AfDFraktion in den CoronaAusschüssen des Landtages Brandenburg  berichtet auf der Montagsdemo in Falkensee über die aktuellen Erkenntnisse rund um die sogenannte Pandemie und dem  was die Politik daraus gemacht hat,75
27,1326276537,2024-07-17,"Die von der Ampelregierung verursachte Energiekrise hat auch in den Brandenburger Haushalten tief ins Kontor geschlagen. Die Sprecherin für Verbraucherschutz der AfD-Fraktion, Dr. Daniela Oeynhausen, hat die anhaltend hohen Kosten kritisiert. ""Nachzahlungen für Gas und Strom im vierstelligen Bereich sind für viele Bürger existenzgefährdend. Das belegen die über 32.000 Bürgeranfragen allein zu diesem Thema bei der Verbraucherzentrale. Eine erschreckend hohe Zahl, die angesichts von Klima-Wahn, Kernkraft-Aus und Kriegsfolgen leider vorhersehbar war. Wie immer müssen die Bürger für politische Fehler der Altparteien-Regierungen bluten."" Brandenburgs grüne Ministerin Nonnenmacher schwadroniere indes zynisch von tollen Beratungsangeboten ""in schwierigen Zeiten"". ""Sie verschweigt aber die Ursachen der Krise"", so Dr. Oeynhausen. ""Eine Initiative für bezahlbare Energie ergreift die Ministerin nicht. Das wird sich erst mit der Landtagswahl am 22. September durch eine neue Mehrheit ändern!""",Die von der Ampelregierung verursachte Energiekrise hat auch in den Brandenburger Haushalten tief ins Kontor geschlagen  Die Sprecherin für Verbraucherschutz der AfDFraktion  Dr Daniela Oeynhausen  hat die anhaltend hohen Kosten kritisiert   Nachzahlungen für Gas und Strom im vierstelligen Bereich sind für viele Bürger existenzgefährdend  Das belegen die über 32000 Bürgeranfragen allein zu diesem Thema bei der Verbraucherzentrale  Eine erschreckend hohe Zahl  die angesichts von KlimaWahn  KernkraftAus und Kriegsfolgen leider vorhersehbar war  Wie immer müssen die Bürger für politische Fehler der AltparteienRegierungen bluten   Brandenburgs grüne Ministerin Nonnenmacher schwadroniere indes zynisch von tollen Beratungsangeboten  in schwierigen Zeiten    Sie verschweigt aber die Ursachen der Krise   so Dr Oeynhausen   Eine Initiative für bezahlbare Energie ergreift die Ministerin nicht  Das wird sich erst mit der Landtagswahl am 22 September durch eine neue Mehrheit ändern,129
28,1326276537,2024-07-10,"Wohnraum wird knapp – der SPD doch egal Die preiswerten Wohnungen sind ja nicht weg – sie liegen halt nur weiter draußen. So ungefähr lautet die Argumentation der Landesregierung, wenn es um das Thema Sozialwohnungsbau geht. Davon gibt es nicht einmal mehr ansatzweise genug: Um den verfügbaren Wohnraum laufen regelrechte Verteilkämpfe – der Massenmigration sei Dank – und neu gebaut wird kaum noch. Und das liegt vor allem an der fatalen Energiewendepolitik. Daniel Münschke, infrastrukturpolitischer Sprecher der AfD-Fraktion, sieht keine Chance auf Änderung unter den derzeitigen Regierungsparteien.",Wohnraum wird knapp – der SPD doch egal Die preiswerten Wohnungen sind ja nicht weg – sie liegen halt nur weiter draußen  So ungefähr lautet die Argumentation der Landesregierung  wenn es um das Thema Sozialwohnungsbau geht  Davon gibt es nicht einmal mehr ansatzweise genug  Um den verfügbaren Wohnraum laufen regelrechte Verteilkämpfe – der Massenmigration sei Dank – und neu gebaut wird kaum noch  Und das liegt vor allem an der fatalen Energiewendepolitik  Daniel Münschke  infrastrukturpolitischer Sprecher der AfDFraktion  sieht keine Chance auf Änderung unter den derzeitigen Regierungsparteien,87
29,1326276537,2024-07-09,"Der Asylindustrie gefällt das Warum der vorgelegte Nachtrags-Haushalt vermutlich alle Sektkorken bei der Asylindustrie knallen lässt, rechnet Dr. Christoph Berndt vor.",Der Asylindustrie gefällt das Warum der vorgelegte NachtragsHaushalt vermutlich alle Sektkorken bei der Asylindustrie knallen lässt  rechnet Dr Christoph Berndt vor,21
